company,home_economy,industry,sales_millions,employment,year_of_establishment,emne,nat_res_ind,former_col_power,bordering_country
Manufacture de Cigarettes Du Tchad,France,cigarettes,8.0,127,,False,False,True,False
Scho Tchad,France,industrial machinery and equipment,4.3,16,,False,False,True,False
Tchad Motors Industries SA,France,new and used car dealers,3.2,20,,False,False,True,False
