company,home_economy,industry,sales_millions,employment,year_of_establishment,emne,nat_res_ind,former_col_power,bordering_country
"Emerald Resort Pvt., Ltd.",Japan,hotel,7.8,133,1991,False,False,False,False
State Bank of India,India,state commercial banks,,31,1974,True,False,False,False
Yeoman Agencies (Maldives) Pte. Ltd.,Singapore,wines and distilled beverages,,10,1996,True,False,False,False
