company,home_economy,industry,sales_millions,employment,year_of_establishment,emne,nat_res_ind,former_col_power,bordering_country
Société Des Ciments Du Togo SA,Germany,ready mixed concrete,48.7,240.0,,False,False,True,False
Togo Et Shell S A,Netherlands,petroleum products except bulk terminals,25.2,96.0,,False,False,False,False
Togolaise Des Gaz Industriels S A (Togogaz),France,crude petroleum and natural gas,1.2,18.0,,False,True,False,False
Société De Gérance De Représentation Et Courtage Sarl,France,insurance carriers,0.2,8.0,,False,False,False,False
Commerciale Et Industrielle De La Côte De L'Afrique Et Compagnie Française de L'Afrique Occidentale,France,vehicle supplies and new parts,,80.0,1972.0,False,False,False,False
Togo Représentation,India,groceries and related products,,20.0,,True,False,False,False
Sgs Togo Sa,Switzerland,,,,,False,False,False,False
Nouvelles Frontières Togo,France,,,,,False,False,False,False
