company,home_economy,industry,sales_millions,employment,year_of_establishment,emne,nat_res_ind,former_col_power,bordering_country
Marz Chemicals (Sl) Ltd,United Kingdom,drugs proprietaries and sundries,,20.0,,False,False,True,False
Person Zochonis Sierra Leone Ltd.,United Kingdom,,,,,False,False,True,False
Marz Chemicals (Sl) Ltd,United Kingdom,,,20.0,,False,False,True,False
