company,home_economy,industry,sales_millions,employment,year_of_establishment,emne,nat_res_ind,former_col_power,bordering_country
Hotel Himalaya Pte Ltd.,Japan,hotel and motels,,271.0,1978.0,False,False,False,False
Nepal Hokke (Pvt.) Ltd,Japan,hotel,,48.0,1991.0,False,False,False,False
Meiken Digital Technology System Pvt.,Japan,,,24.0,1999.0,False,False,False,False
Trans-Himalayan Tour,Japan,tourism and hotel,,,1969.0,False,False,False,False
Hoechst Nepal Private Ltd.,France,pharmaceutical preparations,,,1986.0,False,False,False,False
Nepal Indosuez Bank Limited,France,,,,,False,False,False,False
Sgs Nepal Pvt Ltd.,Switzerland,,,,,False,False,False,False
