company,home_economy,industry,sales_millions,employment,year_of_establishment,emne,nat_res_ind,former_col_power,bordering_country
Companhia Sao Tomense De Telecomunicacoes S A R L,Portugal,business consulting services,,160,1990,False,False,True,False
